Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Source,Daily_Return,Cum_Return,MA_20,MA_50,Volatility_20
2023-03-13,GS,Goldman Sachs,Finance,134.09,135.29,132.65,134.37,29536748,Kaggle_FinanceEnergy_Dataset,0.021281,-0.310923,136.47,130.43,0.020791
2023-03-14,GS,Goldman Sachs,Finance,134.66,134.79,133.14,134.08,12285399,Kaggle_FinanceEnergy_Dataset,-0.002158,-0.31241,136.49,130.69,0.019203
2023-03-15,GS,Goldman Sachs,Finance,133.38,135.19,131.14,133.21,49536255,Kaggle_FinanceEnergy_Dataset,-0.006489,-0.316872,136.52,130.87,0.019173
2023-03-16,GS,Goldman Sachs,Finance,129.21,130.78,128.05,128.83,14637516,Kaggle_FinanceEnergy_Dataset,-0.03288,-0.339333,136.2,130.99,0.01989
2023-03-17,GS,Goldman Sachs,Finance,126.84,128.74,126.03,127.47,39382042,Kaggle_FinanceEnergy_Dataset,-0.010557,-0.346308,135.75,131.01,0.019805
2023-03-20,GS,Goldman Sachs,Finance,125.78,128.23,125.37,125.84,16335483,Kaggle_FinanceEnergy_Dataset,-0.012787,-0.354667,135.28,131.08,0.019874
2023-03-21,GS,Goldman Sachs,Finance,124.64,124.78,122.35,124.18,16339070,Kaggle_FinanceEnergy_Dataset,-0.013191,-0.363179,134.88,131.12,0.019533
2023-03-22,GS,Goldman Sachs,Finance,124.72,127.21,122.91,124.92,6089283,Kaggle_FinanceEnergy_Dataset,0.005959,-0.359385,134.63,131.14,0.019327
2023-03-23,GS,Goldman Sachs,Finance,125.5,127.14,124.69,125.22,28434894,Kaggle_FinanceEnergy_Dataset,0.002402,-0.357846,134.26,131.13,0.018701
2023-03-24,GS,Goldman Sachs,Finance,122.55,123.34,120.67,122.36,12996784,Kaggle_FinanceEnergy_Dataset,-0.02284,-0.372513,133.56,131.08,0.017562
2023-03-27,GS,Goldman Sachs,Finance,119.28,121.65,118.24,119.7,8271343,Kaggle_FinanceEnergy_Dataset,-0.021739,-0.386154,132.71,130.93,0.017848
2023-03-28,GS,Goldman Sachs,Finance,117.41,117.5,116.51,117.09,12106668,Kaggle_FinanceEnergy_Dataset,-0.021805,-0.399538,131.71,130.7,0.018024
2023-03-29,GS,Goldman Sachs,Finance,120.26,121.15,119.77,120.73,13303564,Kaggle_FinanceEnergy_Dataset,0.031087,-0.380872,130.8,130.57,0.019483
2023-03-30,GS,Goldman Sachs,Finance,124.11,126.14,122.39,123.83,25700089,Kaggle_FinanceEnergy_Dataset,0.025677,-0.364974,130.04,130.48,0.020735
2023-03-31,GS,Goldman Sachs,Finance,122.67,122.41,120.21,122.07,19910228,Kaggle_FinanceEnergy_Dataset,-0.014213,-0.374,129.05,130.33,0.019979
2023-04-03,GS,Goldman Sachs,Finance,118.54,118.13,117.35,118.0,4699023,Kaggle_FinanceEnergy_Dataset,-0.033342,-0.394872,127.83,130.12,0.020561
2023-04-04,GS,Goldman Sachs,Finance,118.65,119.28,116.33,118.29,27265400,Kaggle_FinanceEnergy_Dataset,0.002458,-0.393385,126.6,129.84,0.020557
2023-04-05,GS,Goldman Sachs,Finance,118.46,118.77,118.14,118.42,39599625,Kaggle_FinanceEnergy_Dataset,0.001099,-0.392718,125.46,129.61,0.020674
2023-04-06,GS,Goldman Sachs,Finance,119.3,121.16,117.05,119.09,29137522,Kaggle_FinanceEnergy_Dataset,0.005658,-0.389282,124.46,129.38,0.020835
2023-04-07,GS,Goldman Sachs,Finance,120.91,122.87,120.06,120.63,48752472,Kaggle_FinanceEnergy_Dataset,0.012931,-0.381385,123.92,129.23,0.018265
2023-04-10,GS,Goldman Sachs,Finance,120.99,122.83,120.14,121.59,5858360,Kaggle_FinanceEnergy_Dataset,0.007958,-0.376462,123.28,129.1,0.017515
2023-04-11,GS,Goldman Sachs,Finance,118.85,120.4,117.36,119.32,41236464,Kaggle_FinanceEnergy_Dataset,-0.018669,-0.388103,122.54,128.97,0.017769
2023-04-12,GS,Goldman Sachs,Finance,120.07,121.3,118.47,119.95,25778940,Kaggle_FinanceEnergy_Dataset,0.00528,-0.384872,121.88,128.86,0.017935
2023-04-13,GS,Goldman Sachs,Finance,121.13,122.37,119.81,121.73,26558163,Kaggle_FinanceEnergy_Dataset,0.01484,-0.375744,121.52,128.86,0.0172
2023-04-14,GS,Goldman Sachs,Finance,120.76,121.07,118.18,120.27,26435896,Kaggle_FinanceEnergy_Dataset,-0.011994,-0.383231,121.16,128.79,0.017238
2020-01-01,JPM,JPMorgan Chase,Finance,95.35,95.43,93.14,95.0,49793263,Kaggle_FinanceEnergy_Dataset,,0.0,,,
2020-01-02,JPM,JPMorgan Chase,Finance,94.8,96.19,94.95,95.21,8657913,Kaggle_FinanceEnergy_Dataset,0.002211,0.002211,,,
2020-01-03,JPM,JPMorgan Chase,Finance,95.67,97.31,94.27,95.79,36310723,Kaggle_FinanceEnergy_Dataset,0.006092,0.008316,,,
2020-01-06,JPM,JPMorgan Chase,Finance,95.88,97.64,95.27,96.04,36528719,Kaggle_FinanceEnergy_Dataset,0.00261,0.010947,,,
2020-01-07,JPM,JPMorgan Chase,Finance,98.08,99.3,95.76,97.6,34466693,Kaggle_FinanceEnergy_Dataset,0.016243,0.027368,,,
2020-01-08,JPM,JPMorgan Chase,Finance,97.11,97.78,94.86,96.64,12144588,Kaggle_FinanceEnergy_Dataset,-0.009836,0.017263,,,
2020-01-09,JPM,JPMorgan Chase,Finance,96.66,98.65,95.04,96.96,11541569,Kaggle_FinanceEnergy_Dataset,0.003311,0.020632,,,
2020-01-10,JPM,JPMorgan Chase,Finance,97.47,98.38,96.44,97.34,33650712,Kaggle_FinanceEnergy_Dataset,0.003919,0.024632,,,
2020-01-13,JPM,JPMorgan Chase,Finance,95.77,96.94,94.97,95.74,10126259,Kaggle_FinanceEnergy_Dataset,-0.016437,0.007789,,,
2020-01-14,JPM,JPMorgan Chase,Finance,97.38,99.23,95.86,97.72,33416603,Kaggle_FinanceEnergy_Dataset,0.020681,0.028632,,,
2020-01-15,JPM,JPMorgan Chase,Finance,96.73,97.93,95.64,97.05,25133885,Kaggle_FinanceEnergy_Dataset,-0.006856,0.021579,,,
2020-01-16,JPM,JPMorgan Chase,Finance,99.14,98.9,98.28,98.66,19944814,Kaggle_FinanceEnergy_Dataset,0.016589,0.038526,,,
2020-01-17,JPM,JPMorgan Chase,Finance,98.82,99.63,97.08,98.87,15711385,Kaggle_FinanceEnergy_Dataset,0.002129,0.040737,,,
2020-01-20,JPM,JPMorgan Chase,Finance,101.1,102.78,99.87,101.48,47431269,Kaggle_FinanceEnergy_Dataset,0.026398,0.068211,,,
2020-01-21,JPM,JPMorgan Chase,Finance,99.54,100.28,98.63,99.82,25896589,Kaggle_FinanceEnergy_Dataset,-0.016358,0.050737,,,
2020-01-22,JPM,JPMorgan Chase,Finance,97.89,98.49,97.73,98.12,28501346,Kaggle_FinanceEnergy_Dataset,-0.017031,0.032842,,,
2020-01-23,JPM,JPMorgan Chase,Finance,96.74,97.37,95.26,96.73,47513548,Kaggle_FinanceEnergy_Dataset,-0.014166,0.018211,,,
2020-01-24,JPM,JPMorgan Chase,Finance,96.81,97.13,96.87,96.97,33039988,Kaggle_FinanceEnergy_Dataset,0.002481,0.020737,,,
2020-01-27,JPM,JPMorgan Chase,Finance,99.35,100.89,98.07,99.39,47934793,Kaggle_FinanceEnergy_Dataset,0.024956,0.046211,,,
2020-01-28,JPM,JPMorgan Chase,Finance,101.61,102.55,100.66,101.95,6211970,Kaggle_FinanceEnergy_Dataset,0.025757,0.073158,97.65,,
2020-01-29,JPM,JPMorgan Chase,Finance,98.04,98.54,96.47,98.21,42485341,Kaggle_FinanceEnergy_Dataset,-0.036685,0.033789,97.81,,0.016997
2020-01-30,JPM,JPMorgan Chase,Finance,98.21,100.04,97.93,98.63,17435316,Kaggle_FinanceEnergy_Dataset,0.004277,0.038211,97.99,,0.017006
2020-01-31,JPM,JPMorgan Chase,Finance,93.95,95.18,92.15,93.59,40713888,Kaggle_FinanceEnergy_Dataset,-0.0511,-0.014842,97.88,,0.020677
2020-02-03,JPM,JPMorgan Chase,Finance,94.52,94.94,94.05,94.81,42926194,Kaggle_FinanceEnergy_Dataset,0.013036,-0.002,97.81,,0.020901
2020-02-04,JPM,JPMorgan Chase,Finance,96.78,97.05,95.01,96.53,14302906,Kaggle_FinanceEnergy_Dataset,0.018142,0.016105,97.76,,0.020985
2020-02-05,JPM,JPMorgan Chase,Finance,96.35,98.33,95.28,96.5,21032700,Kaggle_FinanceEnergy_Dataset,-0.000311,0.015789,97.75,,0.020866
2020-02-06,JPM,JPMorgan Chase,Finance,96.64,97.46,96.3,96.66,36574703,Kaggle_FinanceEnergy_Dataset,0.001658,0.017474,97.74,,0.020856
2020-02-07,JPM,JPMorgan Chase,Finance,96.6,98.62,96.22,96.8,5853725,Kaggle_FinanceEnergy_Dataset,0.001448,0.018947,97.71,,0.020839
2020-02-10,JPM,JPMorgan Chase,Finance,95.8,96.2,93.98,95.61,38021143,Kaggle_FinanceEnergy_Dataset,-0.012293,0.006421,97.71,,0.020688
2020-02-11,JPM,JPMorgan Chase,Finance,96.63,96.8,95.49,96.3,6413173,Kaggle_FinanceEnergy_Dataset,0.007217,0.013684,97.63,,0.020198
2020-02-12,JPM,JPMorgan Chase,Finance,95.76,96.46,95.2,95.97,45808330,Kaggle_FinanceEnergy_Dataset,-0.003427,0.010211,97.58,,0.020156
2020-02-13,JPM,JPMorgan Chase,Finance,97.18,97.69,95.65,97.43,14540625,Kaggle_FinanceEnergy_Dataset,0.015213,0.025579,97.52,,0.020097
2020-02-14,JPM,JPMorgan Chase,Finance,97.46,99.03,96.2,97.28,29204367,Kaggle_FinanceEnergy_Dataset,-0.00154,0.024,97.44,,0.020089
2020-02-17,JPM,JPMorgan Chase,Finance,95.68,97.85,94.53,95.97,6740521,Kaggle_FinanceEnergy_Dataset,-0.013466,0.010211,97.16,,0.019227
2020-02-18,JPM,JPMorgan Chase,Finance,93.77,95.43,92.6,93.64,14205164,Kaggle_FinanceEnergy_Dataset,-0.024278,-0.014316,96.85,,0.019603
2020-02-19,JPM,JPMorgan Chase,Finance,90.51,92.44,90.4,90.88,20793797,Kaggle_FinanceEnergy_Dataset,-0.029475,-0.043368,96.49,,0.020258
2020-02-20,JPM,JPMorgan Chase,Finance,92.93,94.41,91.24,92.82,24865394,Kaggle_FinanceEnergy_Dataset,0.021347,-0.022947,96.3,,0.020834
2020-02-21,JPM,JPMorgan Chase,Finance,92.18,93.42,90.54,92.17,1003307,Kaggle_FinanceEnergy_Dataset,-0.007003,-0.029789,96.06,,0.020838
2020-02-24,JPM,JPMorgan Chase,Finance,92.34,94.25,91.32,92.7,44544132,Kaggle_FinanceEnergy_Dataset,0.00575,-0.024211,95.72,,0.019938
2020-02-25,JPM,JPMorgan Chase,Finance,95.51,95.84,95.19,95.37,1376065,Kaggle_FinanceEnergy_Dataset,0.028803,0.003895,95.39,,0.020181
2020-02-26,JPM,JPMorgan Chase,Finance,94.49,95.33,93.99,94.54,38910543,Kaggle_FinanceEnergy_Dataset,-0.008703,-0.004842,95.21,,0.018645
2020-02-27,JPM,JPMorgan Chase,Finance,93.36,94.85,91.78,93.62,24058366,Kaggle_FinanceEnergy_Dataset,-0.009731,-0.014526,94.96,,0.01867
2020-02-28,JPM,JPMorgan Chase,Finance,93.31,95.1,92.29,93.45,26670121,Kaggle_FinanceEnergy_Dataset,-0.001816,-0.016316,94.95,,0.01475
2020-03-02,JPM,JPMorgan Chase,Finance,93.51,94.79,92.11,93.52,11205008,Kaggle_FinanceEnergy_Dataset,0.000749,-0.015579,94.89,,0.014432
2020-03-03,JPM,JPMorgan Chase,Finance,95.98,98.0,95.61,96.37,30761049,Kaggle_FinanceEnergy_Dataset,0.030475,0.014421,94.88,,0.015498
2020-03-04,JPM,JPMorgan Chase,Finance,99.26,99.8,97.7,98.81,27324363,Kaggle_FinanceEnergy_Dataset,0.025319,0.040105,95.0,,0.016496
2020-03-05,JPM,JPMorgan Chase,Finance,99.99,101.28,99.65,99.82,9047583,Kaggle_FinanceEnergy_Dataset,0.010222,0.050737,95.15,,0.016616
2020-03-06,JPM,JPMorgan Chase,Finance,101.75,104.16,100.54,102.16,12667831,Kaggle_FinanceEnergy_Dataset,0.023442,0.075368,95.42,,0.017309
2020-03-09,JPM,JPMorgan Chase,Finance,102.23,102.3,101.0,101.9,4278277,Kaggle_FinanceEnergy_Dataset,-0.002545,0.072632,95.74,,0.016995
2020-03-10,JPM,JPMorgan Chase,Finance,102.24,104.33,101.73,102.42,4247895,Kaggle_FinanceEnergy_Dataset,0.005103,0.078105,96.04,96.75,0.016976
2020-03-11,JPM,JPMorgan Chase,Finance,102.06,103.07,101.52,101.96,1675013,Kaggle_FinanceEnergy_Dataset,-0.004491,0.073263,96.34,96.89,0.017
2020-03-12,JPM,JPMorgan Chase,Finance,99.67,101.21,98.66,99.89,11803241,Kaggle_FinanceEnergy_Dataset,-0.020302,0.051474,96.46,96.98,0.017522
2020-03-13,JPM,JPMorgan Chase,Finance,102.08,103.64,101.13,101.84,34303400,Kaggle_FinanceEnergy_Dataset,0.019521,0.072,96.69,97.1,0.017964
2020-03-16,JPM,JPMorgan Chase,Finance,102.97,103.64,101.28,102.74,16494554,Kaggle_FinanceEnergy_Dataset,0.008837,0.081474,97.03,97.24,0.017613
2020-03-17,JPM,JPMorgan Chase,Finance,102.85,103.72,101.59,102.8,17793979,Kaggle_FinanceEnergy_Dataset,0.000584,0.082105,97.49,97.34,0.016379
2020-03-18,JPM,JPMorgan Chase,Finance,102.56,103.96,102.52,102.83,7463364,Kaggle_FinanceEnergy_Dataset,0.000292,0.082421,98.09,97.47,0.014323
2020-03-19,JPM,JPMorgan Chase,Finance,100.13,100.52,100.18,100.38,29198062,Kaggle_FinanceEnergy_Dataset,-0.023826,0.056632,98.46,97.54,0.015349
2020-03-20,JPM,JPMorgan Chase,Finance,98.72,99.87,98.21,98.84,17765038,Kaggle_FinanceEnergy_Dataset,-0.015342,0.040421,98.8,97.57,0.015772
2020-03-23,JPM,JPMorgan Chase,Finance,99.05,100.05,98.12,99.4,34139523,Kaggle_FinanceEnergy_Dataset,0.005666,0.046316,99.13,97.64,0.015772
2020-03-24,JPM,JPMorgan Chase,Finance,98.43,100.43,98.15,98.59,37331513,Kaggle_FinanceEnergy_Dataset,-0.008149,0.037789,99.29,97.66,0.0148
2020-03-25,JPM,JPMorgan Chase,Finance,98.46,98.54,96.36,98.28,29649950,Kaggle_FinanceEnergy_Dataset,-0.003144,0.034526,99.48,97.68,0.014644
2020-03-26,JPM,JPMorgan Chase,Finance,98.46,99.09,96.37,98.14,14527407,Kaggle_FinanceEnergy_Dataset,-0.001425,0.033053,99.71,97.67,0.014409
2020-03-27,JPM,JPMorgan Chase,Finance,96.94,98.95,96.38,97.1,25921782,Kaggle_FinanceEnergy_Dataset,-0.010597,0.022105,99.89,97.63,0.014677
2020-03-30,JPM,JPMorgan Chase,Finance,95.38,97.36,94.25,95.63,13344609,Kaggle_FinanceEnergy_Dataset,-0.015139,0.006632,100.0,97.52,0.015171
2020-03-31,JPM,JPMorgan Chase,Finance,93.5,94.53,93.01,93.19,45242728,Kaggle_FinanceEnergy_Dataset,-0.025515,-0.019053,99.84,97.38,0.014647
2020-04-01,JPM,JPMorgan Chase,Finance,93.36,94.13,91.91,93.0,38552901,Kaggle_FinanceEnergy_Dataset,-0.002039,-0.021053,99.55,97.28,0.01321
2020-04-02,JPM,JPMorgan Chase,Finance,93.87,94.55,92.84,93.95,25157289,Kaggle_FinanceEnergy_Dataset,0.010215,-0.011053,99.25,97.23,0.013209
2020-04-03,JPM,JPMorgan Chase,Finance,91.08,92.24,90.86,91.51,48307400,Kaggle_FinanceEnergy_Dataset,-0.025971,-0.036737,98.72,97.12,0.012623
2020-04-06,JPM,JPMorgan Chase,Finance,91.68,91.75,91.0,91.5,27791016,Kaggle_FinanceEnergy_Dataset,-0.000109,-0.036842,98.2,96.96,0.012664
2020-04-07,JPM,JPMorgan Chase,Finance,92.2,93.41,90.93,91.94,17098238,Kaggle_FinanceEnergy_Dataset,0.004809,-0.032211,97.68,96.76,0.012651
2020-04-08,JPM,JPMorgan Chase,Finance,90.07,91.16,89.07,90.51,5677897,Kaggle_FinanceEnergy_Dataset,-0.015554,-0.047263,97.1,96.61,0.012854
2020-04-09,JPM,JPMorgan Chase,Finance,92.69,93.87,92.11,92.6,27643536,Kaggle_FinanceEnergy_Dataset,0.023091,-0.025263,96.74,96.49,0.013907
2020-04-10,JPM,JPMorgan Chase,Finance,92.14,92.78,90.78,92.06,43160413,Kaggle_FinanceEnergy_Dataset,-0.005832,-0.030947,96.25,96.45,0.01279
2020-04-13,JPM,JPMorgan Chase,Finance,91.83,92.84,90.41,91.94,43469217,Kaggle_FinanceEnergy_Dataset,-0.001303,-0.032211,95.71,96.4,0.01241
2020-04-14,JPM,JPMorgan Chase,Finance,91.96,92.79,91.0,91.73,30623786,Kaggle_FinanceEnergy_Dataset,-0.002284,-0.034421,95.16,96.3,0.012353
2020-04-15,JPM,JPMorgan Chase,Finance,89.1,90.61,87.53,89.16,20278479,Kaggle_FinanceEnergy_Dataset,-0.028017,-0.061474,94.47,96.15,0.013232
2020-04-16,JPM,JPMorgan Chase,Finance,90.79,91.08,90.49,90.63,32864519,Kaggle_FinanceEnergy_Dataset,0.016487,-0.046,93.98,96.03,0.013603
2020-04-17,JPM,JPMorgan Chase,Finance,89.29,90.04,88.56,89.27,38344877,Kaggle_FinanceEnergy_Dataset,-0.015006,-0.060316,93.51,95.88,0.01359
2020-04-20,JPM,JPMorgan Chase,Finance,88.74,89.27,88.85,88.96,21169614,Kaggle_FinanceEnergy_Dataset,-0.003473,-0.063579,92.98,95.75,0.013364
2020-04-21,JPM,JPMorgan Chase,Finance,89.94,90.06,88.62,89.84,24336454,Kaggle_FinanceEnergy_Dataset,0.009892,-0.054316,92.55,95.62,0.013775
2020-04-22,JPM,JPMorgan Chase,Finance,92.19,93.12,91.83,91.97,34350199,Kaggle_FinanceEnergy_Dataset,0.023709,-0.031895,92.23,95.54,0.015158
2020-04-23,JPM,JPMorgan Chase,Finance,90.84,90.83,88.85,90.41,43955977,Kaggle_FinanceEnergy_Dataset,-0.016962,-0.048316,91.84,95.4,0.015457
2020-04-24,JPM,JPMorgan Chase,Finance,89.68,89.98,88.06,89.79,39759508,Kaggle_FinanceEnergy_Dataset,-0.006858,-0.054842,91.48,95.25,0.015395
2020-04-27,JPM,JPMorgan Chase,Finance,91.4,93.46,90.02,91.8,2097177,Kaggle_FinanceEnergy_Dataset,0.022386,-0.033684,91.29,95.17,0.016205
2020-04-28,JPM,JPMorgan Chase,Finance,92.96,93.54,91.48,92.51,7094244,Kaggle_FinanceEnergy_Dataset,0.007734,-0.026211,91.25,95.14,0.015339
2020-04-29,JPM,JPMorgan Chase,Finance,93.65,93.86,91.81,93.53,42786130,Kaggle_FinanceEnergy_Dataset,0.011026,-0.015474,91.28,95.2,0.015536
2020-04-30,JPM,JPMorgan Chase,Finance,92.4,92.18,91.05,91.99,41857318,Kaggle_FinanceEnergy_Dataset,-0.016465,-0.031684,91.18,95.18,0.015792
2020-05-01,JPM,JPMorgan Chase,Finance,91.1,91.76,90.2,91.46,20051532,Kaggle_FinanceEnergy_Dataset,-0.005761,-0.037263,91.18,95.17,0.014716
2020-05-04,JPM,JPMorgan Chase,Finance,91.1,92.15,90.0,91.24,29629618,Kaggle_FinanceEnergy_Dataset,-0.002405,-0.039579,91.17,95.14,0.014726
2020-05-05,JPM,JPMorgan Chase,Finance,89.68,91.24,89.3,90.01,45386404,Kaggle_FinanceEnergy_Dataset,-0.013481,-0.052526,91.07,95.03,0.014975
2020-05-06,JPM,JPMorgan Chase,Finance,87.92,88.79,86.15,87.63,45666375,Kaggle_FinanceEnergy_Dataset,-0.026442,-0.077579,90.93,94.89,0.015714
2020-05-07,JPM,JPMorgan Chase,Finance,87.27,87.27,86.47,86.94,39371549,Kaggle_FinanceEnergy_Dataset,-0.007874,-0.084842,90.64,94.76,0.014653
2020-05-08,JPM,JPMorgan Chase,Finance,88.85,90.01,88.06,88.85,11269857,Kaggle_FinanceEnergy_Dataset,0.021969,-0.064737,90.48,94.67,0.015659
2020-05-11,JPM,JPMorgan Chase,Finance,88.68,89.73,88.73,88.96,36783857,Kaggle_FinanceEnergy_Dataset,0.001238,-0.063579,90.33,94.58,0.015672
2020-05-12,JPM,JPMorgan Chase,Finance,90.6,91.83,89.75,90.94,5953823,Kaggle_FinanceEnergy_Dataset,0.022257,-0.042737,90.29,94.47,0.016547
2020-05-13,JPM,JPMorgan Chase,Finance,91.31,92.71,91.11,91.23,44802984,Kaggle_FinanceEnergy_Dataset,0.003189,-0.039684,90.4,94.32,0.015213
2020-05-14,JPM,JPMorgan Chase,Finance,90.15,90.8,89.32,90.14,8308291,Kaggle_FinanceEnergy_Dataset,-0.011948,-0.051158,90.37,94.12,0.015043
2020-05-15,JPM,JPMorgan Chase,Finance,92.19,92.36,91.87,92.01,33455083,Kaggle_FinanceEnergy_Dataset,0.020746,-0.031474,90.51,93.92,0.015308
2020-05-18,JPM,JPMorgan Chase,Finance,92.17,93.97,90.55,92.35,30901920,Kaggle_FinanceEnergy_Dataset,0.003695,-0.027895,90.68,93.73,0.015266
2020-05-19,JPM,JPMorgan Chase,Finance,93.71,94.27,93.22,93.8,39068083,Kaggle_FinanceEnergy_Dataset,0.015701,-0.012632,90.88,93.56,0.015479
2020-05-20,JPM,JPMorgan Chase,Finance,91.78,92.83,91.81,92.22,28027297,Kaggle_FinanceEnergy_Dataset,-0.016844,-0.029263,90.89,93.36,0.015176
2020-05-21,JPM,JPMorgan Chase,Finance,93.88,95.13,92.0,93.78,3918762,Kaggle_FinanceEnergy_Dataset,0.016916,-0.012842,91.06,93.24,0.015044
2020-05-22,JPM,JPMorgan Chase,Finance,95.34,96.74,94.55,95.41,35586466,Kaggle_FinanceEnergy_Dataset,0.017381,0.004316,91.34,93.11,0.015273
2020-05-25,JPM,JPMorgan Chase,Finance,96.28,97.43,95.42,95.88,19774573,Kaggle_FinanceEnergy_Dataset,0.004926,0.009263,91.54,92.97,0.0146
2020-05-26,JPM,JPMorgan Chase,Finance,94.8,95.1,93.79,94.67,16693965,Kaggle_FinanceEnergy_Dataset,-0.01262,-0.003474,91.65,92.81,0.014906
2020-05-27,JPM,JPMorgan Chase,Finance,94.53,95.36,92.85,94.63,49592003,Kaggle_FinanceEnergy_Dataset,-0.000423,-0.003895,91.71,92.65,0.01473
2020-05-28,JPM,JPMorgan Chase,Finance,95.35,95.9,94.93,95.58,29929588,Kaggle_FinanceEnergy_Dataset,0.010039,0.006105,91.89,92.55,0.014291
2020-05-29,JPM,JPMorgan Chase,Finance,96.36,97.05,94.16,95.97,35825234,Kaggle_FinanceEnergy_Dataset,0.00408,0.010211,92.11,92.49,0.014178
2020-06-01,JPM,JPMorgan Chase,Finance,96.45,97.56,96.49,96.92,26789980,Kaggle_FinanceEnergy_Dataset,0.009899,0.020211,92.4,92.44,0.014221
2020-06-02,JPM,JPMorgan Chase,Finance,98.35,99.91,96.63,98.52,38728659,Kaggle_FinanceEnergy_Dataset,0.016508,0.037053,92.82,92.44,0.013957
2020-06-03,JPM,JPMorgan Chase,Finance,97.96,97.63,95.83,97.53,37851564,Kaggle_FinanceEnergy_Dataset,-0.010049,0.026632,93.32,92.43,0.012435
2020-06-04,JPM,JPMorgan Chase,Finance,95.91,95.96,94.35,95.76,33200159,Kaggle_FinanceEnergy_Dataset,-0.018148,0.008,93.76,92.38,0.013202
2020-06-05,JPM,JPMorgan Chase,Finance,95.76,96.61,94.97,95.73,49889410,Kaggle_FinanceEnergy_Dataset,-0.000313,0.007684,94.1,92.35,0.012616
2020-06-08,JPM,JPMorgan Chase,Finance,94.97,97.08,95.11,95.25,23529883,Kaggle_FinanceEnergy_Dataset,-0.005014,0.002632,94.42,92.34,0.012759
2020-06-09,JPM,JPMorgan Chase,Finance,96.8,98.21,94.77,96.48,35603425,Kaggle_FinanceEnergy_Dataset,0.012913,0.015579,94.69,92.41,0.012195
2020-06-10,JPM,JPMorgan Chase,Finance,94.57,96.74,93.21,94.85,40091120,Kaggle_FinanceEnergy_Dataset,-0.016895,-0.001579,94.87,92.45,0.012983
2020-06-11,JPM,JPMorgan Chase,Finance,96.19,97.29,95.18,96.43,19425700,Kaggle_FinanceEnergy_Dataset,0.016658,0.015053,95.19,92.5,0.012938
2020-06-12,JPM,JPMorgan Chase,Finance,98.25,98.74,98.14,98.55,23401576,Kaggle_FinanceEnergy_Dataset,0.021985,0.037368,95.52,92.64,0.013028
2020-06-15,JPM,JPMorgan Chase,Finance,98.24,99.25,97.48,98.58,48489196,Kaggle_FinanceEnergy_Dataset,0.000304,0.037684,95.83,92.78,0.013047
2020-06-16,JPM,JPMorgan Chase,Finance,99.16,100.08,97.34,98.71,2582259,Kaggle_FinanceEnergy_Dataset,0.001319,0.039053,96.07,92.91,0.012723
2020-06-17,JPM,JPMorgan Chase,Finance,97.63,97.88,96.62,97.53,17429487,Kaggle_FinanceEnergy_Dataset,-0.011954,0.026632,96.34,93.05,0.012371
2020-06-18,JPM,JPMorgan Chase,Finance,96.84,97.36,95.25,96.71,24824435,Kaggle_FinanceEnergy_Dataset,-0.008408,0.018,96.48,93.14,0.012152
2020-06-19,JPM,JPMorgan Chase,Finance,96.55,96.31,94.92,96.11,1071784,Kaggle_FinanceEnergy_Dataset,-0.006204,0.011684,96.52,93.22,0.011676
2020-06-22,JPM,JPMorgan Chase,Finance,98.09,99.35,97.01,98.36,45057227,Kaggle_FinanceEnergy_Dataset,0.023411,0.035368,96.64,93.35,0.012735
2020-06-23,JPM,JPMorgan Chase,Finance,97.79,98.77,97.82,98.28,15025975,Kaggle_FinanceEnergy_Dataset,-0.000813,0.034526,96.82,93.48,0.01232
2020-06-24,JPM,JPMorgan Chase,Finance,96.33,96.49,96.0,96.23,13627536,Kaggle_FinanceEnergy_Dataset,-0.020859,0.012947,96.9,93.62,0.013332
2020-06-25,JPM,JPMorgan Chase,Finance,96.66,97.5,96.11,96.65,41195983,Kaggle_FinanceEnergy_Dataset,0.004365,0.017368,96.96,93.74,0.013188
2020-06-26,JPM,JPMorgan Chase,Finance,97.94,98.71,96.82,97.96,14621178,Kaggle_FinanceEnergy_Dataset,0.013554,0.031158,97.06,93.91,0.013485
2020-06-29,JPM,JPMorgan Chase,Finance,97.52,99.05,96.93,97.95,33223507,Kaggle_FinanceEnergy_Dataset,-0.000102,0.031053,97.11,94.09,0.013326
2020-06-30,JPM,JPMorgan Chase,Finance,100.23,101.81,98.51,100.28,41253654,Kaggle_FinanceEnergy_Dataset,0.023788,0.055579,97.2,94.3,0.013871
2020-07-01,JPM,JPMorgan Chase,Finance,101.34,101.88,100.97,101.56,39831365,Kaggle_FinanceEnergy_Dataset,0.012764,0.069053,97.4,94.49,0.013855
2020-07-02,JPM,JPMorgan Chase,Finance,99.66,101.49,99.02,99.89,39315586,Kaggle_FinanceEnergy_Dataset,-0.016443,0.051474,97.6,94.68,0.013728
2020-07-03,JPM,JPMorgan Chase,Finance,98.77,99.19,98.76,99.04,5343240,Kaggle_FinanceEnergy_Dataset,-0.008509,0.042526,97.77,94.87,0.013928
2020-07-06,JPM,JPMorgan Chase,Finance,99.26,100.37,97.82,99.43,4912501,Kaggle_FinanceEnergy_Dataset,0.003938,0.046632,97.98,95.02,0.013842
2020-07-07,JPM,JPMorgan Chase,Finance,96.67,97.99,96.27,96.81,16031731,Kaggle_FinanceEnergy_Dataset,-0.02635,0.019053,98.0,95.11,0.014985
