Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Source
2021-02-16,AMZN,Amazon.com Inc.,Technology,48.6,48.8,48.36,48.41,32514911,Kaggle_TechStocks_Dataset
2021-02-17,AMZN,Amazon.com Inc.,Technology,48.13,48.64,47.69,47.97,20317649,Kaggle_TechStocks_Dataset
2021-02-18,AMZN,Amazon.com Inc.,Technology,46.65,47.28,46.21,46.6,23940710,Kaggle_TechStocks_Dataset
2021-02-19,AMZN,Amazon.com Inc.,Technology,46.81,47.74,46.3,46.86,45407023,Kaggle_TechStocks_Dataset
2021-02-22,AMZN,Amazon.com Inc.,Technology,47.21,47.32,46.82,47.21,46604495,Kaggle_TechStocks_Dataset
2021-02-23,AMZN,Amazon.com Inc.,Technology,48.58,48.68,47.8,48.45,44875288,Kaggle_TechStocks_Dataset
2021-02-24,AMZN,Amazon.com Inc.,Technology,49.5,49.42,48.35,49.31,7780172,Kaggle_TechStocks_Dataset
2021-02-25,AMZN,Amazon.com Inc.,Technology,48.83,49.88,48.41,49.02,42654117,Kaggle_TechStocks_Dataset
2021-02-26,AMZN,Amazon.com Inc.,Technology,47.71,48.53,47.65,47.76,47469822,Kaggle_TechStocks_Dataset
2021-03-01,AMZN,Amazon.com Inc.,Technology,48.36,48.8,47.84,48.23,18701235,Kaggle_TechStocks_Dataset
2021-03-02,AMZN,Amazon.com Inc.,Technology,49.39,49.55,48.51,49.42,26413668,Kaggle_TechStocks_Dataset
2021-03-03,AMZN,Amazon.com Inc.,Technology,50.18,50.57,50.1,50.26,39175667,Kaggle_TechStocks_Dataset
2021-03-04,AMZN,Amazon.com Inc.,Technology,51.42,51.81,50.7,51.47,28541828,Kaggle_TechStocks_Dataset
2021-03-05,AMZN,Amazon.com Inc.,Technology,51.3,51.85,50.46,51.25,49680692,Kaggle_TechStocks_Dataset
2021-03-08,AMZN,Amazon.com Inc.,Technology,50.99,51.04,50.01,50.74,23329954,Kaggle_TechStocks_Dataset
2021-03-09,AMZN,Amazon.com Inc.,Technology,49.93,50.05,49.48,49.93,35983192,Kaggle_TechStocks_Dataset
2021-03-10,AMZN,Amazon.com Inc.,Technology,49.73,50.62,49.4,49.88,39836965,Kaggle_TechStocks_Dataset
2021-03-11,AMZN,Amazon.com Inc.,Technology,49.64,50.14,49.28,49.81,25210920,Kaggle_TechStocks_Dataset
2021-03-12,AMZN,Amazon.com Inc.,Technology,49.82,50.53,49.73,50.05,42992206,Kaggle_TechStocks_Dataset
2021-03-15,AMZN,Amazon.com Inc.,Technology,49.95,50.09,49.22,49.92,27761574,Kaggle_TechStocks_Dataset
2021-03-16,AMZN,Amazon.com Inc.,Technology,49.81,50.6,49.53,49.79,21170889,Kaggle_TechStocks_Dataset
2021-03-17,AMZN,Amazon.com Inc.,Technology,48.81,49.52,48.13,48.95,6283360,Kaggle_TechStocks_Dataset
2021-03-18,AMZN,Amazon.com Inc.,Technology,50.08,50.89,49.72,49.98,20277265,Kaggle_TechStocks_Dataset
2021-03-19,AMZN,Amazon.com Inc.,Technology,50.2,50.6,49.71,50.08,36962886,Kaggle_TechStocks_Dataset
2021-03-22,AMZN,Amazon.com Inc.,Technology,49.78,50.84,49.55,49.9,46143034,Kaggle_TechStocks_Dataset
2021-03-23,AMZN,Amazon.com Inc.,Technology,49.01,49.97,48.56,49.09,13332290,Kaggle_TechStocks_Dataset
2021-03-24,AMZN,Amazon.com Inc.,Technology,47.9,48.24,47.32,47.67,18406540,Kaggle_TechStocks_Dataset
2021-03-25,AMZN,Amazon.com Inc.,Technology,49.0,49.98,48.15,49.06,8544088,Kaggle_TechStocks_Dataset
2021-03-26,AMZN,Amazon.com Inc.,Technology,49.8,50.02,49.48,49.67,34845421,Kaggle_TechStocks_Dataset
2021-03-29,AMZN,Amazon.com Inc.,Technology,47.89,48.29,47.0,47.91,48049233,Kaggle_TechStocks_Dataset
2021-03-30,AMZN,Amazon.com Inc.,Technology,48.87,48.82,47.89,48.73,32406658,Kaggle_TechStocks_Dataset
2021-03-31,AMZN,Amazon.com Inc.,Technology,49.86,50.34,49.28,49.73,31236749,Kaggle_TechStocks_Dataset
2021-04-01,AMZN,Amazon.com Inc.,Technology,49.96,50.61,49.58,49.88,28121006,Kaggle_TechStocks_Dataset
2021-04-02,AMZN,Amazon.com Inc.,Technology,51.83,52.46,50.69,51.65,5334331,Kaggle_TechStocks_Dataset
2021-04-05,AMZN,Amazon.com Inc.,Technology,52.14,52.11,51.78,51.91,36745687,Kaggle_TechStocks_Dataset
2021-04-06,AMZN,Amazon.com Inc.,Technology,50.35,50.78,50.23,50.31,30500427,Kaggle_TechStocks_Dataset
2021-04-07,AMZN,Amazon.com Inc.,Technology,50.6,50.95,50.3,50.73,33412361,Kaggle_TechStocks_Dataset
2021-04-08,AMZN,Amazon.com Inc.,Technology,50.97,51.71,50.47,51.02,45041743,Kaggle_TechStocks_Dataset
2021-04-09,AMZN,Amazon.com Inc.,Technology,50.49,50.56,50.06,50.36,39414078,Kaggle_TechStocks_Dataset
2021-04-12,AMZN,Amazon.com Inc.,Technology,51.09,51.94,50.31,51.01,39264847,Kaggle_TechStocks_Dataset
2021-04-13,AMZN,Amazon.com Inc.,Technology,48.99,49.41,48.63,49.15,46432004,Kaggle_TechStocks_Dataset
2021-04-14,AMZN,Amazon.com Inc.,Technology,50.01,50.57,50.11,50.24,49506812,Kaggle_TechStocks_Dataset
2021-04-15,AMZN,Amazon.com Inc.,Technology,49.37,50.13,49.19,49.28,29482853,Kaggle_TechStocks_Dataset
2021-04-16,AMZN,Amazon.com Inc.,Technology,48.11,48.7,48.11,48.23,6335199,Kaggle_TechStocks_Dataset
2021-04-19,AMZN,Amazon.com Inc.,Technology,48.12,48.19,47.4,48.12,23497365,Kaggle_TechStocks_Dataset
2021-04-20,AMZN,Amazon.com Inc.,Technology,48.71,49.1,47.83,48.59,39592456,Kaggle_TechStocks_Dataset
2021-04-21,AMZN,Amazon.com Inc.,Technology,48.81,48.91,48.08,48.78,2358540,Kaggle_TechStocks_Dataset
2021-04-22,AMZN,Amazon.com Inc.,Technology,47.8,48.95,47.44,48.0,3787484,Kaggle_TechStocks_Dataset
2021-04-23,AMZN,Amazon.com Inc.,Technology,47.33,48.06,46.81,47.48,4290731,Kaggle_TechStocks_Dataset
2021-04-26,AMZN,Amazon.com Inc.,Technology,46.18,46.58,45.71,46.31,36820752,Kaggle_TechStocks_Dataset
2021-04-27,AMZN,Amazon.com Inc.,Technology,45.98,46.63,45.71,46.09,25557164,Kaggle_TechStocks_Dataset
2021-04-28,AMZN,Amazon.com Inc.,Technology,47.22,47.31,46.93,47.19,19075999,Kaggle_TechStocks_Dataset
2021-04-29,AMZN,Amazon.com Inc.,Technology,47.2,47.96,46.92,47.2,6175235,Kaggle_TechStocks_Dataset
2021-04-30,AMZN,Amazon.com Inc.,Technology,47.97,49.0,47.89,48.11,36879772,Kaggle_TechStocks_Dataset
2021-05-03,AMZN,Amazon.com Inc.,Technology,49.45,50.53,48.7,49.66,16729970,Kaggle_TechStocks_Dataset
2021-05-04,AMZN,Amazon.com Inc.,Technology,48.87,49.4,48.09,49.03,14000879,Kaggle_TechStocks_Dataset
2021-05-05,AMZN,Amazon.com Inc.,Technology,49.08,49.19,48.6,48.84,32963640,Kaggle_TechStocks_Dataset
2021-05-06,AMZN,Amazon.com Inc.,Technology,51.17,51.28,50.68,51.19,28391533,Kaggle_TechStocks_Dataset
2021-05-07,AMZN,Amazon.com Inc.,Technology,53.02,53.54,52.35,52.83,18758121,Kaggle_TechStocks_Dataset
2021-05-10,AMZN,Amazon.com Inc.,Technology,51.08,51.47,49.93,50.9,32432886,Kaggle_TechStocks_Dataset
2021-05-11,AMZN,Amazon.com Inc.,Technology,51.36,51.85,50.57,51.35,14289854,Kaggle_TechStocks_Dataset
2021-05-12,AMZN,Amazon.com Inc.,Technology,51.48,52.31,50.97,51.37,39946682,Kaggle_TechStocks_Dataset
2021-05-13,AMZN,Amazon.com Inc.,Technology,52.16,52.54,52.13,52.32,12236628,Kaggle_TechStocks_Dataset
2021-05-14,AMZN,Amazon.com Inc.,Technology,51.58,51.54,51.35,51.48,8783047,Kaggle_TechStocks_Dataset
2021-05-17,AMZN,Amazon.com Inc.,Technology,50.42,50.66,50.01,50.54,39339531,Kaggle_TechStocks_Dataset
2021-05-18,AMZN,Amazon.com Inc.,Technology,49.97,50.06,49.32,49.8,35686709,Kaggle_TechStocks_Dataset
2021-05-19,AMZN,Amazon.com Inc.,Technology,48.99,49.27,48.98,49.19,9949309,Kaggle_TechStocks_Dataset
2021-05-20,AMZN,Amazon.com Inc.,Technology,50.23,50.62,49.6,50.09,6696041,Kaggle_TechStocks_Dataset
2021-05-21,AMZN,Amazon.com Inc.,Technology,48.6,49.14,48.3,48.8,42081555,Kaggle_TechStocks_Dataset
2021-05-24,AMZN,Amazon.com Inc.,Technology,48.33,48.36,48.02,48.15,39053325,Kaggle_TechStocks_Dataset
2021-05-25,AMZN,Amazon.com Inc.,Technology,46.18,46.98,46.04,46.27,17035611,Kaggle_TechStocks_Dataset
2021-05-26,AMZN,Amazon.com Inc.,Technology,47.38,47.54,47.18,47.31,33251673,Kaggle_TechStocks_Dataset
2021-05-27,AMZN,Amazon.com Inc.,Technology,48.64,49.33,47.88,48.65,7083849,Kaggle_TechStocks_Dataset
2021-05-28,AMZN,Amazon.com Inc.,Technology,48.25,48.68,47.83,48.31,25845335,Kaggle_TechStocks_Dataset
2021-05-31,AMZN,Amazon.com Inc.,Technology,48.08,48.52,47.82,48.01,1917784,Kaggle_TechStocks_Dataset
2021-06-01,AMZN,Amazon.com Inc.,Technology,48.72,49.41,47.63,48.5,20188492,Kaggle_TechStocks_Dataset
2021-06-02,AMZN,Amazon.com Inc.,Technology,49.86,50.18,49.84,50.09,4667298,Kaggle_TechStocks_Dataset
2021-06-03,AMZN,Amazon.com Inc.,Technology,50.77,51.09,49.72,50.56,24282211,Kaggle_TechStocks_Dataset
2021-06-04,AMZN,Amazon.com Inc.,Technology,49.85,50.66,49.57,49.8,21662400,Kaggle_TechStocks_Dataset
2021-06-07,AMZN,Amazon.com Inc.,Technology,48.19,48.62,47.64,48.04,22774866,Kaggle_TechStocks_Dataset
2021-06-08,AMZN,Amazon.com Inc.,Technology,46.83,47.17,46.11,46.88,3221233,Kaggle_TechStocks_Dataset
2021-06-09,AMZN,Amazon.com Inc.,Technology,46.96,47.37,46.45,46.97,18719200,Kaggle_TechStocks_Dataset
2021-06-10,AMZN,Amazon.com Inc.,Technology,46.48,46.95,45.98,46.31,38067708,Kaggle_TechStocks_Dataset
2021-06-11,AMZN,Amazon.com Inc.,Technology,46.48,47.35,46.15,46.52,19076804,Kaggle_TechStocks_Dataset
2021-06-14,AMZN,Amazon.com Inc.,Technology,45.99,46.05,45.42,45.97,36043425,Kaggle_TechStocks_Dataset
2021-06-15,AMZN,Amazon.com Inc.,Technology,44.69,45.02,44.78,44.91,19104457,Kaggle_TechStocks_Dataset
2021-06-16,AMZN,Amazon.com Inc.,Technology,43.61,44.07,43.32,43.76,21738732,Kaggle_TechStocks_Dataset
2021-06-17,AMZN,Amazon.com Inc.,Technology,45.34,45.53,44.81,45.28,28630713,Kaggle_TechStocks_Dataset
2021-06-18,AMZN,Amazon.com Inc.,Technology,46.28,46.46,45.31,46.18,47583414,Kaggle_TechStocks_Dataset
2021-06-21,AMZN,Amazon.com Inc.,Technology,47.99,48.2,47.83,47.95,6334161,Kaggle_TechStocks_Dataset
2021-06-22,AMZN,Amazon.com Inc.,Technology,48.36,48.76,47.72,48.53,2612774,Kaggle_TechStocks_Dataset
2021-06-23,AMZN,Amazon.com Inc.,Technology,48.06,48.26,47.61,48.09,30789902,Kaggle_TechStocks_Dataset
2021-06-24,AMZN,Amazon.com Inc.,Technology,49.43,50.43,49.27,49.5,47505757,Kaggle_TechStocks_Dataset
2021-06-25,AMZN,Amazon.com Inc.,Technology,49.48,49.67,48.69,49.48,49496433,Kaggle_TechStocks_Dataset
2021-06-28,AMZN,Amazon.com Inc.,Technology,49.92,49.98,49.24,49.74,24724048,Kaggle_TechStocks_Dataset
2021-06-29,AMZN,Amazon.com Inc.,Technology,49.85,49.99,48.94,49.71,23935999,Kaggle_TechStocks_Dataset
2021-06-30,AMZN,Amazon.com Inc.,Technology,46.31,47.37,46.24,46.5,32603224,Kaggle_TechStocks_Dataset
2021-07-01,AMZN,Amazon.com Inc.,Technology,48.35,48.9,47.71,48.16,28226103,Kaggle_TechStocks_Dataset
2021-07-02,AMZN,Amazon.com Inc.,Technology,48.68,49.47,48.51,48.69,32070314,Kaggle_TechStocks_Dataset
2021-07-05,AMZN,Amazon.com Inc.,Technology,49.18,49.21,48.91,49.06,43825971,Kaggle_TechStocks_Dataset
2021-07-06,AMZN,Amazon.com Inc.,Technology,48.83,49.84,48.63,49.01,37569002,Kaggle_TechStocks_Dataset
2021-07-07,AMZN,Amazon.com Inc.,Technology,49.28,49.63,48.89,49.2,25346992,Kaggle_TechStocks_Dataset
2021-07-08,AMZN,Amazon.com Inc.,Technology,48.44,48.86,48.11,48.57,23631358,Kaggle_TechStocks_Dataset
2021-07-09,AMZN,Amazon.com Inc.,Technology,49.21,49.83,48.61,49.24,32340485,Kaggle_TechStocks_Dataset
2021-07-12,AMZN,Amazon.com Inc.,Technology,47.61,48.64,47.47,47.84,23329607,Kaggle_TechStocks_Dataset
2021-07-13,AMZN,Amazon.com Inc.,Technology,47.88,48.81,47.92,48.05,23431188,Kaggle_TechStocks_Dataset
2021-07-14,AMZN,Amazon.com Inc.,Technology,48.46,49.53,48.07,48.66,1798989,Kaggle_TechStocks_Dataset
2021-07-15,AMZN,Amazon.com Inc.,Technology,48.33,49.36,47.78,48.46,9529142,Kaggle_TechStocks_Dataset
2021-07-16,AMZN,Amazon.com Inc.,Technology,48.67,49.14,48.25,48.87,24937168,Kaggle_TechStocks_Dataset
2021-07-19,AMZN,Amazon.com Inc.,Technology,47.91,48.25,47.26,47.82,41310019,Kaggle_TechStocks_Dataset
2021-07-20,AMZN,Amazon.com Inc.,Technology,46.6,46.88,45.95,46.82,14657623,Kaggle_TechStocks_Dataset
2021-07-21,AMZN,Amazon.com Inc.,Technology,47.14,47.91,46.58,47.08,26609528,Kaggle_TechStocks_Dataset
2021-07-22,AMZN,Amazon.com Inc.,Technology,47.63,47.99,47.29,47.8,17903142,Kaggle_TechStocks_Dataset
2021-07-23,AMZN,Amazon.com Inc.,Technology,46.04,46.64,45.44,45.84,6135395,Kaggle_TechStocks_Dataset
2021-07-26,AMZN,Amazon.com Inc.,Technology,46.58,46.72,45.77,46.38,47956625,Kaggle_TechStocks_Dataset
2021-07-27,AMZN,Amazon.com Inc.,Technology,45.71,46.21,45.46,45.84,42879019,Kaggle_TechStocks_Dataset
2021-07-28,AMZN,Amazon.com Inc.,Technology,45.71,45.74,45.51,45.66,4846128,Kaggle_TechStocks_Dataset
2021-07-29,AMZN,Amazon.com Inc.,Technology,44.12,44.65,44.25,44.33,36269575,Kaggle_TechStocks_Dataset
2021-07-30,AMZN,Amazon.com Inc.,Technology,43.7,44.29,43.12,43.51,18031415,Kaggle_TechStocks_Dataset
2021-08-02,AMZN,Amazon.com Inc.,Technology,44.46,44.52,43.6,44.45,49747640,Kaggle_TechStocks_Dataset
2021-08-03,AMZN,Amazon.com Inc.,Technology,44.3,44.89,44.43,44.5,15817527,Kaggle_TechStocks_Dataset
2021-08-04,AMZN,Amazon.com Inc.,Technology,44.07,44.21,43.85,44.14,12698183,Kaggle_TechStocks_Dataset
2021-08-05,AMZN,Amazon.com Inc.,Technology,43.85,44.39,43.44,44.04,28826636,Kaggle_TechStocks_Dataset
2021-08-06,AMZN,Amazon.com Inc.,Technology,44.48,44.72,43.76,44.53,41921182,Kaggle_TechStocks_Dataset
2021-08-09,AMZN,Amazon.com Inc.,Technology,45.05,45.23,44.19,44.97,10433424,Kaggle_TechStocks_Dataset
2021-08-10,AMZN,Amazon.com Inc.,Technology,44.9,45.7,44.15,44.91,35760735,Kaggle_TechStocks_Dataset
2021-08-11,AMZN,Amazon.com Inc.,Technology,45.95,46.43,45.12,46.0,4008922,Kaggle_TechStocks_Dataset
2021-08-12,AMZN,Amazon.com Inc.,Technology,46.82,47.29,46.87,47.0,46027802,Kaggle_TechStocks_Dataset
2021-08-13,AMZN,Amazon.com Inc.,Technology,47.32,48.02,46.98,47.44,4972670,Kaggle_TechStocks_Dataset
2021-08-16,AMZN,Amazon.com Inc.,Technology,47.32,47.69,47.19,47.51,45797337,Kaggle_TechStocks_Dataset
2021-08-17,AMZN,Amazon.com Inc.,Technology,48.36,48.5,48.0,48.21,25049555,Kaggle_TechStocks_Dataset
2021-08-18,AMZN,Amazon.com Inc.,Technology,48.38,49.11,48.32,48.56,22956464,Kaggle_TechStocks_Dataset
2021-08-19,AMZN,Amazon.com Inc.,Technology,49.76,49.98,49.55,49.71,48692046,Kaggle_TechStocks_Dataset
2021-08-20,AMZN,Amazon.com Inc.,Technology,50.63,51.42,50.63,50.71,49528824,Kaggle_TechStocks_Dataset
2021-08-23,AMZN,Amazon.com Inc.,Technology,49.45,50.1,49.01,49.59,32858728,Kaggle_TechStocks_Dataset
2021-08-24,AMZN,Amazon.com Inc.,Technology,48.49,49.18,48.33,48.42,7228845,Kaggle_TechStocks_Dataset
2021-08-25,AMZN,Amazon.com Inc.,Technology,47.67,48.6,47.39,47.69,25802334,Kaggle_TechStocks_Dataset
2021-08-26,AMZN,Amazon.com Inc.,Technology,48.68,48.89,47.82,48.73,26928991,Kaggle_TechStocks_Dataset
2021-08-27,AMZN,Amazon.com Inc.,Technology,47.09,47.4,46.72,47.05,26207874,Kaggle_TechStocks_Dataset
2021-08-30,AMZN,Amazon.com Inc.,Technology,47.47,47.81,47.14,47.47,28905100,Kaggle_TechStocks_Dataset
2021-08-31,AMZN,Amazon.com Inc.,Technology,47.77,48.05,47.73,47.86,1917510,Kaggle_TechStocks_Dataset
2021-09-01,AMZN,Amazon.com Inc.,Technology,49.13,49.91,48.47,49.1,35850136,Kaggle_TechStocks_Dataset
2021-09-02,AMZN,Amazon.com Inc.,Technology,49.39,50.07,48.87,49.31,35907320,Kaggle_TechStocks_Dataset
2021-09-03,AMZN,Amazon.com Inc.,Technology,47.64,48.36,46.92,47.87,6658018,Kaggle_TechStocks_Dataset
2021-09-06,AMZN,Amazon.com Inc.,Technology,46.85,47.4,46.23,46.87,28941732,Kaggle_TechStocks_Dataset
2021-09-07,AMZN,Amazon.com Inc.,Technology,45.47,45.77,44.81,45.67,28849697,Kaggle_TechStocks_Dataset
2021-09-08,AMZN,Amazon.com Inc.,Technology,45.0,45.66,44.68,45.14,34440070,Kaggle_TechStocks_Dataset
2021-09-09,AMZN,Amazon.com Inc.,Technology,45.0,45.69,44.77,44.97,5184486,Kaggle_TechStocks_Dataset
2021-09-10,AMZN,Amazon.com Inc.,Technology,43.99,44.35,43.13,43.83,31698662,Kaggle_TechStocks_Dataset
2021-09-13,AMZN,Amazon.com Inc.,Technology,45.43,45.53,44.81,45.26,14756845,Kaggle_TechStocks_Dataset
2021-09-14,AMZN,Amazon.com Inc.,Technology,43.76,44.55,43.24,43.95,25843146,Kaggle_TechStocks_Dataset
2021-09-15,AMZN,Amazon.com Inc.,Technology,45.22,45.62,44.46,45.26,38892854,Kaggle_TechStocks_Dataset
2021-09-16,AMZN,Amazon.com Inc.,Technology,46.49,46.98,45.97,46.45,35576650,Kaggle_TechStocks_Dataset
2021-09-17,AMZN,Amazon.com Inc.,Technology,47.21,47.87,46.5,47.38,6826247,Kaggle_TechStocks_Dataset
2021-09-20,AMZN,Amazon.com Inc.,Technology,46.79,47.05,46.26,46.67,29968054,Kaggle_TechStocks_Dataset
2021-09-21,AMZN,Amazon.com Inc.,Technology,47.15,47.73,46.13,47.04,48486710,Kaggle_TechStocks_Dataset
2021-09-22,AMZN,Amazon.com Inc.,Technology,45.91,46.54,44.91,45.73,8681702,Kaggle_TechStocks_Dataset
2021-09-23,AMZN,Amazon.com Inc.,Technology,46.43,46.71,46.21,46.66,42792447,Kaggle_TechStocks_Dataset
2021-09-24,AMZN,Amazon.com Inc.,Technology,46.47,47.47,46.19,46.6,35424855,Kaggle_TechStocks_Dataset
2021-09-27,AMZN,Amazon.com Inc.,Technology,46.34,46.69,45.29,46.19,38926162,Kaggle_TechStocks_Dataset
2021-09-28,AMZN,Amazon.com Inc.,Technology,45.04,45.6,44.55,44.96,14815958,Kaggle_TechStocks_Dataset
2021-09-29,AMZN,Amazon.com Inc.,Technology,42.69,43.25,42.35,42.52,15106557,Kaggle_TechStocks_Dataset
2021-09-30,AMZN,Amazon.com Inc.,Technology,41.38,41.97,41.3,41.56,45394953,Kaggle_TechStocks_Dataset
2021-10-01,AMZN,Amazon.com Inc.,Technology,42.63,43.31,41.84,42.59,18631769,Kaggle_TechStocks_Dataset
2021-10-04,AMZN,Amazon.com Inc.,Technology,42.26,42.41,41.86,42.23,4087754,Kaggle_TechStocks_Dataset
2021-10-05,AMZN,Amazon.com Inc.,Technology,41.89,42.26,41.79,42.09,30429238,Kaggle_TechStocks_Dataset
2021-10-06,AMZN,Amazon.com Inc.,Technology,42.72,43.29,41.89,42.71,7116065,Kaggle_TechStocks_Dataset
2021-10-07,AMZN,Amazon.com Inc.,Technology,44.47,45.2,44.25,44.42,40033215,Kaggle_TechStocks_Dataset
2021-10-08,AMZN,Amazon.com Inc.,Technology,45.59,46.55,45.6,45.73,32445575,Kaggle_TechStocks_Dataset
2021-10-11,AMZN,Amazon.com Inc.,Technology,44.67,45.36,44.6,44.77,43861598,Kaggle_TechStocks_Dataset
2021-10-12,AMZN,Amazon.com Inc.,Technology,42.93,43.34,42.68,42.87,39457025,Kaggle_TechStocks_Dataset
2021-10-13,AMZN,Amazon.com Inc.,Technology,45.1,45.44,44.85,45.11,6493568,Kaggle_TechStocks_Dataset
2021-10-14,AMZN,Amazon.com Inc.,Technology,47.55,48.31,47.0,47.38,19672463,Kaggle_TechStocks_Dataset
2021-10-15,AMZN,Amazon.com Inc.,Technology,47.51,47.93,47.25,47.59,38953452,Kaggle_TechStocks_Dataset
2021-10-18,AMZN,Amazon.com Inc.,Technology,46.16,46.97,46.05,46.27,21449732,Kaggle_TechStocks_Dataset
2021-10-19,AMZN,Amazon.com Inc.,Technology,47.49,47.78,46.91,47.26,48645908,Kaggle_TechStocks_Dataset
2021-10-20,AMZN,Amazon.com Inc.,Technology,47.35,47.75,46.51,47.16,37051282,Kaggle_TechStocks_Dataset
2021-10-21,AMZN,Amazon.com Inc.,Technology,46.84,47.46,46.45,47.06,1759495,Kaggle_TechStocks_Dataset
2021-10-22,AMZN,Amazon.com Inc.,Technology,48.13,48.93,47.86,48.0,44119298,Kaggle_TechStocks_Dataset
2021-10-25,AMZN,Amazon.com Inc.,Technology,48.18,48.94,47.42,48.37,5939434,Kaggle_TechStocks_Dataset
2021-10-26,AMZN,Amazon.com Inc.,Technology,46.9,48.01,46.8,47.12,7885662,Kaggle_TechStocks_Dataset
2021-10-27,AMZN,Amazon.com Inc.,Technology,46.69,46.85,46.71,46.8,36990127,Kaggle_TechStocks_Dataset
2021-10-28,AMZN,Amazon.com Inc.,Technology,47.38,48.05,47.18,47.49,43383459,Kaggle_TechStocks_Dataset
2021-10-29,AMZN,Amazon.com Inc.,Technology,48.19,48.74,47.99,48.04,27281131,Kaggle_TechStocks_Dataset
2021-11-01,AMZN,Amazon.com Inc.,Technology,48.43,49.06,47.99,48.33,15163436,Kaggle_TechStocks_Dataset
2021-11-02,AMZN,Amazon.com Inc.,Technology,49.58,50.24,48.39,49.34,18214461,Kaggle_TechStocks_Dataset
2021-11-03,AMZN,Amazon.com Inc.,Technology,49.06,49.01,48.75,48.96,17801577,Kaggle_TechStocks_Dataset
2021-11-04,AMZN,Amazon.com Inc.,Technology,49.13,49.22,48.45,49.17,17007227,Kaggle_TechStocks_Dataset
2021-11-05,AMZN,Amazon.com Inc.,Technology,45.62,45.98,45.01,45.53,12902573,Kaggle_TechStocks_Dataset
2021-11-08,AMZN,Amazon.com Inc.,Technology,45.32,45.16,44.46,45.09,30834487,Kaggle_TechStocks_Dataset
2021-11-09,AMZN,Amazon.com Inc.,Technology,45.96,46.76,45.18,45.86,45119860,Kaggle_TechStocks_Dataset
2021-11-10,AMZN,Amazon.com Inc.,Technology,45.6,45.72,44.94,45.48,16047038,Kaggle_TechStocks_Dataset
2021-11-11,AMZN,Amazon.com Inc.,Technology,45.23,45.48,44.45,45.03,10148020,Kaggle_TechStocks_Dataset
2021-11-12,AMZN,Amazon.com Inc.,Technology,43.84,44.11,43.66,44.01,42090305,Kaggle_TechStocks_Dataset
2021-11-15,AMZN,Amazon.com Inc.,Technology,45.08,45.48,44.79,44.99,37347383,Kaggle_TechStocks_Dataset
2021-11-16,AMZN,Amazon.com Inc.,Technology,45.71,45.92,44.9,45.55,46611014,Kaggle_TechStocks_Dataset
2021-11-17,AMZN,Amazon.com Inc.,Technology,46.6,46.48,45.65,46.39,9110467,Kaggle_TechStocks_Dataset
2021-11-18,AMZN,Amazon.com Inc.,Technology,44.51,44.97,44.31,44.64,8068314,Kaggle_TechStocks_Dataset
2021-11-19,AMZN,Amazon.com Inc.,Technology,44.5,44.88,44.18,44.5,27530040,Kaggle_TechStocks_Dataset
2021-11-22,AMZN,Amazon.com Inc.,Technology,44.32,45.12,44.11,44.24,31107249,Kaggle_TechStocks_Dataset
2021-11-23,AMZN,Amazon.com Inc.,Technology,43.87,44.2,43.11,43.98,24528498,Kaggle_TechStocks_Dataset
2021-11-24,AMZN,Amazon.com Inc.,Technology,43.44,43.89,43.24,43.4,30349365,Kaggle_TechStocks_Dataset
2021-11-25,AMZN,Amazon.com Inc.,Technology,42.98,43.93,42.64,43.08,9838608,Kaggle_TechStocks_Dataset
2021-11-26,AMZN,Amazon.com Inc.,Technology,43.83,44.6,43.54,43.9,24501073,Kaggle_TechStocks_Dataset
2021-11-29,AMZN,Amazon.com Inc.,Technology,42.05,42.91,41.3,42.07,33246535,Kaggle_TechStocks_Dataset
2021-11-30,AMZN,Amazon.com Inc.,Technology,43.74,44.58,43.21,43.73,22202616,Kaggle_TechStocks_Dataset
2021-12-01,AMZN,Amazon.com Inc.,Technology,44.19,44.67,43.52,44.21,34292919,Kaggle_TechStocks_Dataset
2021-12-02,AMZN,Amazon.com Inc.,Technology,44.18,44.81,43.51,44.18,23108372,Kaggle_TechStocks_Dataset
2021-12-03,AMZN,Amazon.com Inc.,Technology,44.98,45.21,44.6,45.07,17346379,Kaggle_TechStocks_Dataset
2021-12-06,AMZN,Amazon.com Inc.,Technology,43.49,44.05,43.44,43.64,15876647,Kaggle_TechStocks_Dataset
2021-12-07,AMZN,Amazon.com Inc.,Technology,42.82,43.71,42.76,43.01,21134200,Kaggle_TechStocks_Dataset
2021-12-08,AMZN,Amazon.com Inc.,Technology,42.78,43.36,42.53,42.91,2131391,Kaggle_TechStocks_Dataset
2021-12-09,AMZN,Amazon.com Inc.,Technology,44.25,44.84,43.78,44.21,33757731,Kaggle_TechStocks_Dataset
2021-12-10,AMZN,Amazon.com Inc.,Technology,44.31,44.85,43.66,44.18,42410176,Kaggle_TechStocks_Dataset
2021-12-13,AMZN,Amazon.com Inc.,Technology,44.48,44.89,44.56,44.63,18376727,Kaggle_TechStocks_Dataset
2021-12-14,AMZN,Amazon.com Inc.,Technology,43.89,44.84,43.65,44.06,3255623,Kaggle_TechStocks_Dataset
2021-12-15,AMZN,Amazon.com Inc.,Technology,44.66,44.98,43.87,44.55,49352004,Kaggle_TechStocks_Dataset
2021-12-16,AMZN,Amazon.com Inc.,Technology,46.12,46.44,45.49,46.21,13921214,Kaggle_TechStocks_Dataset
